"Contas de asignación da renda primaria e distribución secundaria da renda por concellos. Revisión Estatística 2024. Serie 2010-2023";""
"";""
"Unidade: miles de euros";""
"Variables en filas: Tempo, Espazo";""
"Variables en columnas: Variables";""
"";"B.6 Renda dispoñible bruta"
"2010";""
"27026 Láncara";"29.762"
"27042 Paradela";"20.824"
"27043 Páramo, O";"14.666"
"27055 Samos";"16.220"
"27057 Sarria";"161.564"
"27062 Triacastela";"7.514"
"27001 Abadín";"31.642"
"27007 Begonte";"33.930"
"27010 Castro de Rei";"55.574"
"27015 Cospeito";"54.450"
"27022 Guitiriz";"67.135"
"27033 Muras";"8.772"
"27044 Pastoriza";"37.393"
"27065 Vilalba";"180.879"
"27021 Xermade";"26.979"
"27008 Bóveda";"17.434"
"27031 Monforte de Lemos";"228.597"
"27041 Pantón";"27.725"
"27047 Pobra do Brollón, A";"19.666"
"27058 Saviñao, O";"44.885"
"27059 Sober";"23.909"
"27003 Antas de Ulla";"22.454"
"27032 Monterroso";"43.322"
"27040 Palas de Rei";"41.059"
"32001 Allariz";"74.078"
"32007 Baños de Molgas";"18.150"
"32043 Maceda";"32.314"
"32055 Paderne de Allariz";"15.720"
"32036 Xunqueira de Ambía";"17.074"
"32037 Xunqueira de Espadanedo";"8.000"
"32006 Bande";"21.019"
"32030 Entrimo";"12.010"
"32041 Lobeira";"7.878"
"32042 Lobios";"19.274"
"32051 Muíños";"14.186"
"32011 Beariz";"9.195"
"32013 Boborás";"22.867"
"32019 Carballiño, O";"164.833"
